OMIE - Mercado de electricidad;;;;;;
Fecha Emisión :05/03/2026 - 14:47;;;;;;LISTADO DE UNIDADES OFERTANTES VIGENTES
;;;;;;
EYPRE01;PV MENORS 1MW;ESTABANELL IMPULSA, S.A.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
EYPRE02;HIDRO MENOR 1MW;ESTABANELL IMPULSA, S.A.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Hidráulica
EYPRE03;HIDRO MAJOR 1MW;ESTABANELL IMPULSA, S.A.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Hidráulica
EYPRE04;FV CAÑADA LENTISCO;ESTABANELL IMPULSA, S.A.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
EYPRE05;PV 1 A 5 MW;ESTABANELL IMPULSA, S.A.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
EZURV02;UNIDADE DE VENDA;EZU ENERGIA, LDA;100;GENERACION;ZONA PORTUGUESA;RE Tarifa CUR (uof)
E21VD01;EXXI VENTA RE;ENERGÍA XXI COMERCIALIZADORA DE REFERENCIA, S.L.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Eólica
E21VD02;EXXI VENTA RE;ENERGÍA XXI COMERCIALIZADORA DE REFERENCIA, S.L.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
E21VD03;EXXI VENTA RE;ENERGÍA XXI COMERCIALIZADORA DE REFERENCIA, S.L.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Hidráulica
E21VD04;EXXI VENTA RE;ENERGÍA XXI COMERCIALIZADORA DE REFERENCIA, S.L.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Térmica Renovable
E21VD05;EXXI VENTA RE;ENERGÍA XXI COMERCIALIZADORA DE REFERENCIA, S.L.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
E21VD06;EXXI VENTA RE;ENERGÍA XXI COMERCIALIZADORA DE REFERENCIA, S.L.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Térmica
E21VD07;EXXI VENTA RE;ENERGÍA XXI COMERCIALIZADORA DE REFERENCIA, S.L.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Térmica no Renovab.
E21VD08;EXXI VENTA RE;ENERGÍA XXI COMERCIALIZADORA DE REFERENCIA, S.L.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Geotérmica
E21VD09;EXXI VENTA RE;ENERGÍA XXI COMERCIALIZADORA DE REFERENCIA, S.L.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Térmica no Renovab.
E21VD10;EXXI VENTA RE;ENERGÍA XXI COMERCIALIZADORA DE REFERENCIA, S.L.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Térmica Renovable
E21VD11;EXXI VENTA RE;ENERGÍA XXI COMERCIALIZADORA DE REFERENCIA, S.L.;100;GENERACION;ZONA ESPAÑOLA;RE Tar. CUR Eólica
E21VD12;EXXI VENTA RE;ENERGÍA XXI COMERCIALIZADORA DE REFERENCIA, S.L.;100;GENERACION;ZONA ESPAÑOLA;RE Tar. CUR Solar Fotovoltáica
E21VD13;EXXI VENTA RE;ENERGÍA XXI COMERCIALIZADORA DE REFERENCIA, S.L.;100;GENERACION;ZONA ESPAÑOLA;RE Tar. CUR Solar Térmica
E21VD14;EXXI VENTA RE;ENERGÍA XXI COMERCIALIZADORA DE REFERENCIA, S.L.;100;GENERACION;ZONA ESPAÑOLA;RE Tar. CUR Hidráulica
E21VD15;EXXI VENTA RE;ENERGÍA XXI COMERCIALIZADORA DE REFERENCIA, S.L.;100;GENERACION;ZONA ESPAÑOLA;RE Tar. CUR Térmica Renovable
E21VD16;EXXI VENTA RE;ENERGÍA XXI COMERCIALIZADORA DE REFERENCIA, S.L.;100;GENERACION;ZONA ESPAÑOLA;RE Tar. CUR Térmica no Renov.
FAERE01;FAERE01;ENDESA GENERACIÓN, S.A.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
FENVD01;FOTO >15 TARIFA;FENIE ENERGIA;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
FENVD02;COGENERACIÓN;FENIE ENERGIA;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Térmica no Renovab.
FENVD03;EOLICA;FENIE ENERGIA;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Eólica
FENVD04;HIDRAULICA;FENIE ENERGIA;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Hidráulica
FENVD05;FOTO > 1MW;FENIE ENERGIA;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
FENVD06;EOLICA TERRESTRE GESTIONABLE;FENIE ENERGIA;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Eólica
FENVD07;FVCAR2;FENIE ENERGIA;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
FENVD08;FVCAR3;FENIE ENERGIA;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
FENVD09;FVCAR4;FENIE ENERGIA;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
FENVD10;FVVEGA;FENIE ENERGIA;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
FIBRAC;FIBRAC;FIBRAREL;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Térmica no Renovab.
FUTVD03;FUTGR ROMA COGFUT;CAPWATT COMERCIAL S.L.U.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Térmica no Renovab.
FUTVD04;FUTGR FOTOVOLTAICAS;CAPWATT COMERCIAL S.L.U.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
FUTVD05;FUTGR ZARATAN;CAPWATT COMERCIAL S.L.U.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Térmica no Renovab.
FUTVD06;ALCARRAS;CAPWATT COMERCIAL S.L.U.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Térmica no Renovab.
FUTVD11;VOLTREGA;CAPWATT COMERCIAL S.L.U.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Térmica no Renovab.
GACVD1;GAC REG. ESPECIAL TARF REP;GEOATLANTER;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
GACVD10;GACVD10;GEOATLANTER;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
GACVD11;GACVD11;GEOATLANTER;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
GACVD12;GACVD12;GEOATLANTER;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
GACVD13;GACVD13;GEOATLANTER;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
GACVD14;GACVD14;GEOATLANTER;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
GACVD4;GAC REG. ESPECIAL REP;GEOATLANTER;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
GACVD5;GAC REG. ESPECIAL REP;GEOATLANTER;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
GACVD6;GAC REG. ESPECIAL REP;GEOATLANTER;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
GACVD7;GACVD7;GEOATLANTER;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
GACVD8;GACVD8;GEOATLANTER;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
GACVD9;GACVD9;GEOATLANTER;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
GALPVD1;PARQUE VALDECARRO;GALP ENERGÍA ESPAÑA, S.A.U.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
GALPVD2;PARQUE ALCAZAR 1;GALP ENERGÍA ESPAÑA, S.A.U.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
GALPVD3;PARQUE MANZANARES;GALP ENERGÍA ESPAÑA, S.A.U.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
GALPVD4;PARQUE LOGRO;GALP ENERGÍA ESPAÑA, S.A.U.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
GALPVD5;PARQUE ICTIO ALCAZAR I;GALP ENERGÍA ESPAÑA, S.A.U.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
GALPVD6;PARQUE ICTIO ALCAZAR II;GALP ENERGÍA ESPAÑA, S.A.U.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
GALPVD7;ICTIO ALCAZAR III;GALP ENERGÍA ESPAÑA, S.A.U.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
GALPVD8;ALCAZAR II;GALP ENERGÍA ESPAÑA, S.A.U.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
GALPVD9;VALDIVIESO;GALP ENERGÍA ESPAÑA, S.A.U.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
GALPWV2;UNIDADE DE VENDA;PETROGAL SA;100;GENERACION;ZONA PORTUGUESA;RE Tarifa CUR (uof)
GALVD10;RIBAGRANDE;GALP ENERGÍA ESPAÑA, S.A.U.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
GALVD11;SIERREZUELA;GALP ENERGÍA ESPAÑA, S.A.U.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
GALVD12;ESCARNES;GALP ENERGÍA ESPAÑA, S.A.U.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
GALVD13;ENVITERO;GALP ENERGÍA ESPAÑA, S.A.U.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
GALVD14;MOCATERO;GALP ENERGÍA ESPAÑA, S.A.U.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
GALVD15;IGNIS SOLAR I;GALP ENERGÍA ESPAÑA, S.A.U.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
GALVD16;MEDIOMONTE;GALP ENERGÍA ESPAÑA, S.A.U.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
GALVD17;EMOCIÓN;GALP ENERGÍA ESPAÑA, S.A.U.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
GALVD18;ESCATRÓN SOLAR II;GALP ENERGÍA ESPAÑA, S.A.U.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
GALVD19;PALABRA;GALP ENERGÍA ESPAÑA, S.A.U.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
GALVD20;VALDELAGUA;GALP ENERGÍA ESPAÑA, S.A.U.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
GALVD21;EL ROBLEDO;GALP ENERGÍA ESPAÑA, S.A.U.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
GALVD22;HAZAÑA SOLAR;GALP ENERGÍA ESPAÑA, S.A.U.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
GALVD23;TALENTO;GALP ENERGÍA ESPAÑA, S.A.U.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
GALVD24;ESPLENDOR;GALP ENERGÍA ESPAÑA, S.A.U.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
GALVD25;PITARCO A;GALP ENERGÍA ESPAÑA, S.A.U.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
GALVD29;EXTRESOL II;GALP ENERGÍA ESPAÑA, S.A.U.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Térmica
GALVD30;EXTRESOL III;GALP ENERGÍA ESPAÑA, S.A.U.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Térmica
GALVD31;ALBARREAL;GALP ENERGÍA ESPAÑA, S.A.U.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
GALVD32;PEREA;GALP ENERGÍA ESPAÑA, S.A.U.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
GALVD33;VEGON;GALP ENERGÍA ESPAÑA, S.A.U.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
GALVD39;MONTEGORDO;GALP ENERGÍA ESPAÑA, S.A.U.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Eólica
GALVD40;CARBAS;GALP ENERGÍA ESPAÑA, S.A.U.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Eólica
GALVD41;CALDERA;GALP ENERGÍA ESPAÑA, S.A.U.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Eólica
GALVD42;TESOSANTO;GALP ENERGÍA ESPAÑA, S.A.U.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Eólica
GALVD43;EXTRESOL 1;GALP ENERGÍA ESPAÑA, S.A.U.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Térmica
GALVD56;ALMARAZ;GALP ENERGÍA ESPAÑA, S.A.U.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
GALVD57;TOLEDO;GALP ENERGÍA ESPAÑA, S.A.U.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
GALVD58;AHIN;GALP ENERGÍA ESPAÑA, S.A.U.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
GALVD59;CASABLANCA;GALP ENERGÍA ESPAÑA, S.A.U.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Térmica
GALVD60;ABUELA;GALP ENERGÍA ESPAÑA, S.A.U.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Eólica
GALVD61;COLMENAR;GALP ENERGÍA ESPAÑA, S.A.U.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Eólica
GALVD62;NOGUERA;GALP ENERGÍA ESPAÑA, S.A.U.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Eólica
GALVD63;VEGASISLETES;GALP ENERGÍA ESPAÑA, S.A.U.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Eólica
GALVD64;SERON1;GALP ENERGÍA ESPAÑA, S.A.U.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Eólica
GALVD65;SERON2;GALP ENERGÍA ESPAÑA, S.A.U.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Eólica
GALVD66;TIJOLA;GALP ENERGÍA ESPAÑA, S.A.U.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Eólica
GALVD67;CERROBLANCO;GALP ENERGÍA ESPAÑA, S.A.U.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Eólica
GALVD68;MAJALES;GALP ENERGÍA ESPAÑA, S.A.U.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Eólica
GALVD69;TORVISCAL;GALP ENERGÍA ESPAÑA, S.A.U.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Eólica
GALVD70;BRENA;GALP ENERGÍA ESPAÑA, S.A.U.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Eólica
GALVD71;NEBINA;GALP ENERGÍA ESPAÑA, S.A.U.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Eólica
GALVD72;VILLAMAYOR;GALP ENERGÍA ESPAÑA, S.A.U.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Eólica
GALVD73;CABRITO;GALP ENERGÍA ESPAÑA, S.A.U.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Eólica
GALVD74;ESCAMB;GALP ENERGÍA ESPAÑA, S.A.U.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Eólica
GALVD75;BENALAZ;GALP ENERGÍA ESPAÑA, S.A.U.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Eólica
GALVD76;BOIRA;GALP ENERGÍA ESPAÑA, S.A.U.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Eólica
GALVD77;GLOSILLA;GALP ENERGÍA ESPAÑA, S.A.U.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Eólica
GALVD78;SALOMON;GALP ENERGÍA ESPAÑA, S.A.U.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Eólica
GALVD79;BENALAZ2;GALP ENERGÍA ESPAÑA, S.A.U.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Eólica
GASNVD2;GAS NATURAL SDG VENTA TARIFA ;GAS NATURAL COMERCIALIZADORA;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Hidráulica
GASNVD4;GASNVD4;GAS NATURAL COMERCIALIZADORA;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Térmica no Renovab.
GASNVD9;GASNVD9;GAS NATURAL COMERCIALIZADORA;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Eólica
GASVD10;GASVD10;GAS NATURAL COMERCIALIZADORA;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Térmica no Renovab.
GASVD11;GASVD11;GAS NATURAL COMERCIALIZADORA;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Eólica
GASVD12;GASVD12;GAS NATURAL COMERCIALIZADORA;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Eólica
GASVD15;GASVD15;GAS NATURAL COMERCIALIZADORA;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
GASVD16;GASVD16;GAS NATURAL COMERCIALIZADORA;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
GASVD17;GASVD17;GAS NATURAL COMERCIALIZADORA;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Eólica
GASVD18;GASVD18;GAS NATURAL COMERCIALIZADORA;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
GASVD20;GASVD20;GAS NATURAL COMERCIALIZADORA;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
GASVD21;GASVD21;GAS NATURAL COMERCIALIZADORA;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Eólica
GASVD22;GASVD22;GAS NATURAL COMERCIALIZADORA;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Eólica
GDLQ;UGH. GUADALQUIVIR;ENDESA GENERACIÓN, S.A.;100;GENERACION;ZONA ESPAÑOLA;Hidráulica Generación
GDNA;UGH. GUADIANA;ENDESA GENERACIÓN, S.A.;100;GENERACION;ZONA ESPAÑOLA;Hidráulica Generación
GEMVD01;GEM VD T01;GESTION DE ENERGÍA Y MERCADOS, S.L.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Térmica no Renovab.
GEMVD09;GEM VD T09;GESTION DE ENERGÍA Y MERCADOS, S.L.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Térmica no Renovab.
GEMVD15;YESYFORMA;GESTION DE ENERGÍA Y MERCADOS, S.L.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Térmica no Renovab.
GEMVD16;CEMOSA;GESTION DE ENERGÍA Y MERCADOS, S.L.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Térmica no Renovab.
GEMVD17;TRATA. DE RESIDUOS LA RIOJA;GESTION DE ENERGÍA Y MERCADOS, S.L.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Térmica Renovable
GEMVD18;ENERCORR XXI;GESTION DE ENERGÍA Y MERCADOS, S.L.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Térmica no Renovab.
GEMVD19;TARBA ENERGÍA;GESTION DE ENERGÍA Y MERCADOS, S.L.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Térmica no Renovab.
GEMVD20;ISLONIAS;GESTION DE ENERGÍA Y MERCADOS, S.L.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Térmica Renovable
GEMVD30;GEM FV MENOR 1 MW;GESTION DE ENERGÍA Y MERCADOS, S.L.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
GEMVD31;CABB HIDRO MENOR 5 MW;GESTION DE ENERGÍA Y MERCADOS, S.L.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Hidráulica
GEMVD32;CABB B72 MENOR 5 MW;GESTION DE ENERGÍA Y MERCADOS, S.L.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Térmica Renovable
GEMVD33;BIORECICLAJE DE CADIZ;GESTION DE ENERGÍA Y MERCADOS, S.L.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Térmica Renovable
GEMVD34;UO LATINF;GESTION DE ENERGÍA Y MERCADOS, S.L.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Térmica no Renovab.
GEPLAS;GE PLASTICS;IBERDROLA ENERGÍA ESPAÑA S..A.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Térmica no Renovab.
GESTVD2;GESTVD2;GESTERNOVA, S.A.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
GESTVD4;GESTVD4;GESTERNOVA, S.A.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Hidráulica
GESTVD5;BIOMASA;GESTERNOVA, S.A.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Térmica Renovable
GESTVD6;EOLICA;GESTERNOVA, S.A.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Eólica
GESTVD9;BOTOA;GESTERNOVA, S.A.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
GESTV02;GESTO COMERCIALIZADORA;GESTO COMERCIALIZACAO DE ENERGIA, UNIPESSOAL LDA;100;GENERACION;ZONA PORTUGUESA;RE Tarifa CUR (uof)
GESVD10;TALARRUBIAS;GESTERNOVA, S.A.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
GESVD11;DUERO JUNCAL;GESTERNOVA, S.A.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
GESVD12;HID GUADALOPE;GESTERNOVA, S.A.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Hidráulica
GESVD13;F CANAVEROSA FOT;GESTERNOVA, S.A.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
GESVD14;F LOGROSAN;GESTERNOVA, S.A.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
GESVD17;F ESLA 3;GESTERNOVA, S.A.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
GESVD18;EOLPOP;GESTERNOVA, S.A.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Eólica
GESVD19;HID IDAE;GESTERNOVA, S.A.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Hidráulica
GESVD20;BIOMASA IDAE;GESTERNOVA, S.A.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Térmica Renovable
GESVD21;FNAVARRA;GESTERNOVA, S.A.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
GESVD22;FV RODRIGO;GESTERNOVA, S.A.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
GESVD23;TORIJA;GESTERNOVA, S.A.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
GESVD24;LASTRA;GESTERNOVA, S.A.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
GESVD25;DRODRI2;GESTERNOVA, S.A.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
GESVD26;CAMPA1;GESTERNOVA, S.A.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
GESVD27;ESCALN;GESTERNOVA, S.A.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
GESVD30;TORIJA3;GESTERNOVA, S.A.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
GESVD31;YEPS;GESTERNOVA, S.A.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
GESVD32;CORELLA;GESTERNOVA, S.A.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
GESVD33;MILAGRO;GESTERNOVA, S.A.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
GESVD34;BARDENAS;GESTERNOVA, S.A.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
GESVD41;OLIVENZA;GESTERNOVA, S.A.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
GESVD42;BARRADO;GESTERNOVA, S.A.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
GESVD43;VIVALES;GESTERNOVA, S.A.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
GESVD45;TORIJ4;GESTERNOVA, S.A.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
GESVD46;IM2;GESTERNOVA, S.A.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
GESVD48;ESCALESTE;GESTERNOVA, S.A.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
GESVD51;TORDE1;GESTERNOVA, S.A.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
GESVD54;ANOVER;GESTERNOVA, S.A.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
GESVD56;SCALONA;GESTERNOVA, S.A.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
GESVD57;CRNSOLAR;GESTERNOVA, S.A.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
GESVD58;SIRIUS;GESTERNOVA, S.A.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
GESVD59;BLDO2;GESTERNOVA, S.A.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
GESVD60;CALERA;GESTERNOVA, S.A.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
GESVD61;FVGEST61;GESTERNOVA, S.A.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
GESVD62;FVGEST62;GESTERNOVA, S.A.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
GESVD63;FVGEST63;GESTERNOVA, S.A.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
GESVD64;FVGEST64;GESTERNOVA, S.A.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
GESVD65;LUMBRERAS;GESTERNOVA, S.A.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
GESVD66;TABERNASII;GESTERNOVA, S.A.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
GESVD67;GENIL1;GESTERNOVA, S.A.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
GESVD68;GENIL2;GESTERNOVA, S.A.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
