CODIGO;TIPO_UNIDAD;TECNOLOGIA;regime;categoria;DESCRIPCION;AGENTE_PROPIETARIO;ZONA_FRONTERA
AMRE033;GENERACION;RE Mercado Térmica Renovable;PRE;TERMICA_RENOV_ES;AME VENTA REG. ESP. 33;FACTOR ENERGIA ESPAÑA SAU;ZONA ESPAÑOLA
AMRE035;GENERACION;RE Mercado Térmica no Renovab.;PRE;TERMICA_NREN_ES;AME VENTA REG. ESP. 35;FACTOR ENERGIA ESPAÑA SAU;ZONA ESPAÑOLA
AMRE036;GENERACION;RE Mercado Térmica Renovable;PRE;TERMICA_RENOV_ES;AME VENTA REG. ESP. 36;FACTOR ENERGIA ESPAÑA SAU;ZONA ESPAÑOLA
AMRE038;GENERACION;RE Mercado Hidráulica;PRE;HIDRICA_ES;AME REG. ESP 038;FACTOR ENERGIA ESPAÑA SAU;ZONA ESPAÑOLA
AMRE039;GENERACION;RE Mercado Hidráulica;PRE;HIDRICA_ES;AME REG. ESP 039;FACTOR ENERGIA ESPAÑA SAU;ZONA ESPAÑOLA
AMRE040;GENERACION;RE Mercado Térmica no Renovab.;PRE;TERMICA_NREN_ES;AME VENTA REG. ESP. 40;FACTOR ENERGIA ESPAÑA SAU;ZONA ESPAÑOLA
AMRE042;GENERACION;RE Mercado Geotérmica;PRE;GEOTERMICA_ES;AMRE042;FACTOR ENERGIA ESPAÑA SAU;ZONA ESPAÑOLA
ARCH;GENERACION;Hidráulica Generación;PRO;HIDRICA_PRO_ES;ARCHENA;WIND TO MARKET (ACT.: COMERCIALIZACIÓN RE);ZONA ESPAÑOLA
ARCOS1;GENERACION;Ciclo Combinado;PRO;CICLO_COMBINADO_ES;C.C. ARCOS 1;IBERDROLA ENERGÍA ESPAÑA S..A.;ZONA ESPAÑOLA
ARCOS2;GENERACION;Ciclo Combinado;PRO;CICLO_COMBINADO_ES;C.C. ARCOS 2;IBERDROLA ENERGÍA ESPAÑA S..A.;ZONA ESPAÑOLA
ARCOS3;GENERACION;Ciclo Combinado;PRO;CICLO_COMBINADO_ES;C.C. ARCOS 3;IBERDROLA ENERGÍA ESPAÑA S..A.;ZONA ESPAÑOLA
AREPV02;GENERACION;RE Tarifa CUR (uof);PRE;RE_TARIFA_CUR_PT;REPRE. AUTOCONSUMIDORES;AUDAX RENOVABLES S.A.-SUCURSAL EM PORTUGAL;ZONA PORTUGUESA
ARRU1R;GENERACION;Ciclo Combinado;PRO;CICLO_COMBINADO_ES;UOF REPRESENTADA DE ARRUBAL 1;MOEVE GAS AND POWER, S.A.U;ZONA ESPAÑOLA
ARRU2R;GENERACION;Ciclo Combinado;PRO;CICLO_COMBINADO_ES;UOF REPRESENTADA DE ARRUBAL 2;MOEVE GAS AND POWER, S.A.U;ZONA ESPAÑOLA
ASC1;GENERACION;Nuclear;PRO;NUCLEAR_ES;C.N. ASCÓ 1;ENDESA GENERACIÓN, S.A.;ZONA ESPAÑOLA
ASC2;GENERACION;Nuclear;PRO;NUCLEAR_ES;C.N. ASCÓ 2;IBERDROLA ENERGÍA ESPAÑA S..A.;ZONA ESPAÑOLA
ASC2;GENERACION;Nuclear;PRO;NUCLEAR_ES;C.N. ASCÓ 2;ENDESA GENERACIÓN, S.A.;ZONA ESPAÑOLA
ASIAGU;GENERACION;Hidráulica Generación;PRO;HIDRICA_PRO_ES;HYDRO CUENCA AGÚERA;ASISTENCIA ENERGÉTICA  S.L.;ZONA ESPAÑOLA
ASIDUE;GENERACION;Hidráulica Generación;PRO;HIDRICA_PRO_ES;HYDRO CUENCA DUERO;ASISTENCIA ENERGÉTICA  S.L.;ZONA ESPAÑOLA
ASIEBRO;GENERACION;Hidráulica Generación;PRO;HIDRICA_PRO_ES;HYDRO CUENCA DUERO;ASISTENCIA ENERGÉTICA  S.L.;ZONA ESPAÑOLA
ASIEBR2;GENERACION;Hidráulica Generación;PRO;HIDRICA_PRO_ES;HYDRO CUENCA EBRO;ASISTENCIA ENERGÉTICA  S.L.;ZONA ESPAÑOLA
ASIJUCA;GENERACION;Hidráulica Generación;PRO;HIDRICA_PRO_ES;HYDRO CUENCA JUCAR;ASISTENCIA ENERGÉTICA  S.L.;ZONA ESPAÑOLA
ASITAJ;GENERACION;Hidráulica Generación;PRO;HIDRICA_PRO_ES;HYDRO CUENCA TAJO;ASISTENCIA ENERGÉTICA  S.L.;ZONA ESPAÑOLA
ASIVD01;GENERACION;RE Mercado Hidráulica;PRE;HIDRICA_ES;VENTA TARIFA REPRESENTANTE;ASISTENCIA ENERGÉTICA  S.L.;ZONA ESPAÑOLA
ASIVD02;GENERACION;RE Mercado Hidráulica;PRE;HIDRICA_ES;HIDRAUL REG ESP POT>5;ASISTENCIA ENERGÉTICA  S.L.;ZONA ESPAÑOLA
ASIVD03;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;FOTOV REG ESP P<10;ASISTENCIA ENERGÉTICA  S.L.;ZONA ESPAÑOLA
ASIVD06;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;SOLAR FV MAYOR O IGUAL 5 MW;ASISTENCIA ENERGÉTICA  S.L.;ZONA ESPAÑOLA
ASRIHCV;GENERACION;Almacenamiento Venta;PRE;ARMAZENAMENTO_VENDA_ES;UO VENTA BATERIA SOTO RIBERA;EDP ESPAÑA, S.A.U. (GENERACIÓN);ZONA ESPAÑOLA
ATERE01;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;ATENC REPR 01;ATENCO ENERGIA;ZONA ESPAÑOLA
ATERE02;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;ATENC REPR 02;ATENCO ENERGIA;ZONA ESPAÑOLA
ATERE03;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;ATENC REPR 03;ATENCO ENERGIA;ZONA ESPAÑOLA
ATLRE01;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;ATLRE01;ATLAS ENERGIA COMERCIAL SL;ZONA ESPAÑOLA
ATLRE02;GENERACION;RE Mercado Térmica no Renovab.;PRE;TERMICA_NREN_ES;ATLRE02;ATLAS ENERGIA COMERCIAL SL;ZONA ESPAÑOLA
AXPOV02;GENERACION;RE Tarifa CUR (uof);PRE;RE_TARIFA_CUR_PT;UNIDAD VENTA AGREGADOR;AXPO ENERGIA PORTUGAL;ZONA PORTUGUESA
BAHIAB;GENERACION;Ciclo Combinado;PRO;CICLO_COMBINADO_ES;C.C. BAHÍA DE BIZKAIA;BAHIA DE BIZKAIA ELECTRICIDAD S.L.;ZONA ESPAÑOLA
BECVD01;GENERACION;RE Mercado Hidráulica;PRE;HIDRICA_ES;BEC VENDA LLANARS;BASSOLS ENERGÍA COMERCIAL, S.L.;ZONA ESPAÑOLA
BECVD02;GENERACION;RE Mercado Hidráulica;PRE;HIDRICA_ES;BEC VENDA CARLOT I MOLI NOU;BASSOLS ENERGÍA COMERCIAL, S.L.;ZONA ESPAÑOLA
BECVD03;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;BASSOLS ENERGÍA COMPRA (ESP);BASSOLS ENERGÍA COMERCIAL, S.L.;ZONA ESPAÑOLA
BECVD04;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;BEC VENDA SOLAR ORION;BASSOLS ENERGÍA COMERCIAL, S.L.;ZONA ESPAÑOLA
BERR1;GENERACION;Hidráulica Generación;PRO;HIDRICA_PRO_ES;BERROCALILLO 1;WIND TO MARKET (ACT.: COMERCIALIZACIÓN RE);ZONA ESPAÑOLA
BERR2;GENERACION;Hidráulica Generación;PRO;HIDRICA_PRO_ES;BERROCALILLO 2;WIND TO MARKET (ACT.: COMERCIALIZACIÓN RE);ZONA ESPAÑOLA
BES3;GENERACION;Ciclo Combinado;PRO;CICLO_COMBINADO_ES;C.C. BESÓS 3;ENDESA GENERACIÓN, S.A.;ZONA ESPAÑOLA
BES4;GENERACION;Ciclo Combinado;PRO;CICLO_COMBINADO_ES;C.C. BESÓS 4;GAS NATURAL COMERCIALIZADORA;ZONA ESPAÑOLA
BES5;GENERACION;Ciclo Combinado;PRO;CICLO_COMBINADO_ES;C.C. BESÓS 5;ENDESA GENERACIÓN, S.A.;ZONA ESPAÑOLA
BNPRE01;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;BONPREU REPRESENTACION;BON PREU, S.A.U.;ZONA ESPAÑOLA
BOLI;GENERACION;Hidráulica Generación;PRO;HIDRICA_PRO_ES;BOLINCHES;WIND TO MARKET (ACT.: COMERCIALIZACIÓN RE);ZONA ESPAÑOLA
BPRE03;GENERACION;RE Mercado Térmica no Renovab.;PRE;TERMICA_NREN_ES;BPREF01;BP GAS AND POWER IBERIA, S.A.U.;ZONA ESPAÑOLA
BPRE04;GENERACION;RE Mercado Térmica no Renovab.;PRE;TERMICA_NREN_ES;BPREF02;BP GAS AND POWER IBERIA, S.A.U.;ZONA ESPAÑOLA
BRR1R1;GENERACION;Carbón de Importación;PRO;CARVAO_ES;CT LOS BARRIOS REPR;EDP ESPAÑA, S.A.U. (GENERACIÓN);ZONA ESPAÑOLA
BSGRE01;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;VENTA FV;BSG ENERGIA SL;ZONA ESPAÑOLA
BTNR;GENERACION;Hidráulica Generación;PRO;HIDRICA_PRO_ES;BTNR;REPSOL GENERACIÓN ELÉCTRICA, S.A;ZONA ESPAÑOLA
CAMGI10;GENERACION;Ciclo Combinado;PRO;CICLO_COMBINADO_ES;C.C. CAMPO DE GIBRALTAR 10;GAS NATURAL COMERCIALIZADORA;ZONA ESPAÑOLA
CAMG20R;GENERACION;Ciclo Combinado;PRO;CICLO_COMBINADO_ES;CC. CAMPO DE GIBRALTAR  20;SERVICIOS ENERGETICOS DE ALTA EFICIENCIA, S.A;ZONA ESPAÑOLA
CEGPM4;GENERACION;RE Mercado Hidráulica;PRE;HIDRICA_ES;PREC. MERC. SIN PRIMA HIDRAU;ENERGYA VM GENERACIÓN (ACT. COMER. RE);ZONA ESPAÑOLA
CENRE01;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;CENTELLES GEN SOLAR 01;ELECTRACOMERCIAL CENTELLES;ZONA ESPAÑOLA
CENRE02;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;LA GAVARRA;ELECTRACOMERCIAL CENTELLES;ZONA ESPAÑOLA
CESOVD1;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;VENTA EXCEDENTES;COMERCIALIZADORA ENERGETICA SOSTENIBLE, S.A.;ZONA ESPAÑOLA
CEVD001;GENERACION;RE Mercado Térmica no Renovab.;PRE;TERMICA_NREN_ES;TARIFA TÉRMICA <10;ENERGYA VM GENERACIÓN (ACT. COMER. RE);ZONA ESPAÑOLA
CEVD002;GENERACION;RE Mercado Térmica Renovable;PRE;TERMICA_RENOV_ES;TARIFA RESIDUOS <10;ENERGYA VM GENERACIÓN (ACT. COMER. RE);ZONA ESPAÑOLA
CEVD003;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;TARIFA FOTOVOLTAICA <10;ENERGYA VM GENERACIÓN (ACT. COMER. RE);ZONA ESPAÑOLA
CEVD004;GENERACION;RE Mercado Hidráulica;PRE;HIDRICA_ES;TARIFA HIDRÁULICA <10;ENERGYA VM GENERACIÓN (ACT. COMER. RE);ZONA ESPAÑOLA
CEVD011;GENERACION;RE Mercado Térmica no Renovab.;PRE;TERMICA_NREN_ES;ARTABRA - TARIFA TÉRMICA >10;ENERGYA VM GENERACIÓN (ACT. COMER. RE);ZONA ESPAÑOLA
CEVD020;GENERACION;RE Mercado Térmica no Renovab.;PRE;TERMICA_NREN_ES;UTISA - TARIFA TÉRMICA >10;ENERGYA VM GENERACIÓN (ACT. COMER. RE);ZONA ESPAÑOLA
CEVD025;GENERACION;RE Mercado Térmica no Renovab.;PRE;TERMICA_NREN_ES;HUNOSA - TARIFA TÉRMICA >10;ENERGYA VM GENERACIÓN (ACT. COMER. RE);ZONA ESPAÑOLA
CEVD028;GENERACION;RE Mercado Térmica no Renovab.;PRE;TERMICA_NREN_ES;MARE - TARIFA TÉRMICA >10;ENERGYA VM GENERACIÓN (ACT. COMER. RE);ZONA ESPAÑOLA
CEVD029;GENERACION;RE Mercado Térmica no Renovab.;PRE;TERMICA_NREN_ES;MOVIALSA - TARIFA TÉRMICA >10;ENERGYA VM GENERACIÓN (ACT. COMER. RE);ZONA ESPAÑOLA
CEVD038;GENERACION;RE Mercado Hidráulica;PRE;HIDRICA_ES;CANAL NAVARRA-TARIFA HIDRA >10;ENERGYA VM GENERACIÓN (ACT. COMER. RE);ZONA ESPAÑOLA
CEVD044;GENERACION;RE Mercado Térmica no Renovab.;PRE;TERMICA_NREN_ES;BUTARQUE - TARIFA TÉRMICA >10;ENERGYA VM GENERACIÓN (ACT. COMER. RE);ZONA ESPAÑOLA
CEVD046;GENERACION;RE Mercado Térmica no Renovab.;PRE;TERMICA_NREN_ES;TOLSA - TARIFA TÉRMICA >10;ENERGYA VM GENERACIÓN (ACT. COMER. RE);ZONA ESPAÑOLA
CEVD051;GENERACION;RE Mercado Térmica Renovable;PRE;TERMICA_RENOV_ES;BIOCAN - TARIFA RESIDUOS >10;ENERGYA VM GENERACIÓN (ACT. COMER. RE);ZONA ESPAÑOLA
CEVD054;GENERACION;RE Mercado Eólica;PRE;EOLICA_ES;PECOTER - TARIFA EÓLICA >10;ENERGYA VM GENERACIÓN (ACT. COMER. RE);ZONA ESPAÑOLA
CEVD057;GENERACION;RE Mercado Térmica no Renovab.;PRE;TERMICA_NREN_ES;MOYGIRA - TARIFA TÉRMICA >10;ENERGYA VM GENERACIÓN (ACT. COMER. RE);ZONA ESPAÑOLA
CEVD063;GENERACION;RE Mercado Térmica Renovable;PRE;TERMICA_RENOV_ES;MOVIALSA RESIDUOS;ENERGYA VM GENERACIÓN (ACT. COMER. RE);ZONA ESPAÑOLA
CEVD073;GENERACION;RE Mercado Térmica no Renovab.;PRE;TERMICA_NREN_ES;CEVD073;ENERGYA VM GENERACIÓN (ACT. COMER. RE);ZONA ESPAÑOLA
CEVD075;GENERACION;RE Mercado Térmica no Renovab.;PRE;TERMICA_NREN_ES;ALC. LA PUEBLA;ENERGYA VM GENERACIÓN (ACT. COMER. RE);ZONA ESPAÑOLA
CEVD076;GENERACION;RE Mercado Hidráulica;PRE;HIDRICA_ES;HNE - NO GESTIONABLE;ENERGYA VM GENERACIÓN (ACT. COMER. RE);ZONA ESPAÑOLA
CEVD204;GENERACION;RE Mercado Térmica Renovable;PRE;TERMICA_RENOV_ES;RESID. COMARCA PAMPLONA B71;ENERGYA VM GENERACIÓN (ACT. COMER. RE);ZONA ESPAÑOLA
CEVD205;GENERACION;RE Mercado Térmica no Renovab.;PRE;TERMICA_NREN_ES;TERMICA BUNGE;ENERGYA VM GENERACIÓN (ACT. COMER. RE);ZONA ESPAÑOLA
CEVD209;GENERACION;RE Mercado Eólica;PRE;EOLICA_ES;STO. CRISTO DE MAGALLON;ENERGYA VM GENERACIÓN (ACT. COMER. RE);ZONA ESPAÑOLA
CEVD234;GENERACION;RE Mercado Eólica;PRE;EOLICA_ES;CEVD234;ENERGYA VM GENERACIÓN (ACT. COMER. RE);ZONA ESPAÑOLA
CEVD235;GENERACION;RE Mercado Térmica no Renovab.;PRE;TERMICA_NREN_ES;CEVD235;ENERGYA VM GENERACIÓN (ACT. COMER. RE);ZONA ESPAÑOLA
CEVD244;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;FV. RENOV. RTS1 >1MW;ENERGYA VM GENERACIÓN (ACT. COMER. RE);ZONA ESPAÑOLA
CEVD249;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;FV +1MW;ENERGYA VM GENERACIÓN (ACT. COMER. RE);ZONA ESPAÑOLA
CEVD255;GENERACION;RE Mercado Térmica no Renovab.;PRE;TERMICA_NREN_ES;GALESA;ENERGYA VM GENERACIÓN (ACT. COMER. RE);ZONA ESPAÑOLA
CEVD256;GENERACION;RE Mercado Térmica no Renovab.;PRE;TERMICA_NREN_ES;GECASA - AÑARBE;ENERGYA VM GENERACIÓN (ACT. COMER. RE);ZONA ESPAÑOLA
CEVD264;GENERACION;RE Mercado Térmica no Renovab.;PRE;TERMICA_NREN_ES;CEVD264 - MOINSA;ENERGYA VM GENERACIÓN (ACT. COMER. RE);ZONA ESPAÑOLA
CEVD269;GENERACION;RE Mercado Térmica no Renovab.;PRE;TERMICA_NREN_ES;PIEROL;ENERGYA VM GENERACIÓN (ACT. COMER. RE);ZONA ESPAÑOLA
CEVD276;GENERACION;RE Mercado Térmica no Renovab.;PRE;TERMICA_NREN_ES;SALIN AÑANA;ENERGYA VM GENERACIÓN (ACT. COMER. RE);ZONA ESPAÑOLA
CEVD278;GENERACION;RE Mercado Térmica no Renovab.;PRE;TERMICA_NREN_ES;RELECO;ENERGYA VM GENERACIÓN (ACT. COMER. RE);ZONA ESPAÑOLA
CEVD279;GENERACION;RE Mercado Eólica;PRE;EOLICA_ES;AUSINES;ENERGYA VM GENERACIÓN (ACT. COMER. RE);ZONA ESPAÑOLA
CEVD280;GENERACION;RE Mercado Hidráulica;PRE;HIDRICA_ES;ARTESA;ENERGYA VM GENERACIÓN (ACT. COMER. RE);ZONA ESPAÑOLA
CEVD281;GENERACION;RE Mercado Eólica;PRE;EOLICA_ES;EOL. CAPARROSO;ENERGYA VM GENERACIÓN (ACT. COMER. RE);ZONA ESPAÑOLA
CEVD282;GENERACION;RE Mercado Eólica;PRE;EOLICA_ES;EOL. CABANILLAS;ENERGYA VM GENERACIÓN (ACT. COMER. RE);ZONA ESPAÑOLA
CEVD283;GENERACION;RE Mercado Eólica;PRE;EOLICA_ES;LDV CASARES;ENERGYA VM GENERACIÓN (ACT. COMER. RE);ZONA ESPAÑOLA
CEVD284;GENERACION;RE Mercado Eólica;PRE;EOLICA_ES;EOL. EBRO;ENERGYA VM GENERACIÓN (ACT. COMER. RE);ZONA ESPAÑOLA
CEVD287;GENERACION;RE Mercado Eólica;PRE;EOLICA_ES;EOL. BANDERA;ENERGYA VM GENERACIÓN (ACT. COMER. RE);ZONA ESPAÑOLA
CEVD288;GENERACION;RE Mercado Térmica no Renovab.;PRE;TERMICA_NREN_ES;CEVD288;ENERGYA VM GENERACIÓN (ACT. COMER. RE);ZONA ESPAÑOLA
CEVD289;GENERACION;RE Mercado Eólica;PRE;EOLICA_ES;EOLICA EVM ZR;ENERGYA VM GENERACIÓN (ACT. COMER. RE);ZONA ESPAÑOLA
CEVD290;GENERACION;RE Mercado Térmica Renovable;PRE;TERMICA_RENOV_ES;ALCOHOLERA LA PUEBLA;ENERGYA VM GENERACIÓN (ACT. COMER. RE);ZONA ESPAÑOLA
CEVD293;GENERACION;RE Mercado Térmica Renovable;PRE;TERMICA_RENOV_ES;ECOPARC;ENERGYA VM GENERACIÓN (ACT. COMER. RE);ZONA ESPAÑOLA
CEVD294;GENERACION;RE Mercado Térmica Renovable;PRE;TERMICA_RENOV_ES;INUSA RESIDUOS;ENERGYA VM GENERACIÓN (ACT. COMER. RE);ZONA ESPAÑOLA
CEVD296;GENERACION;RE Mercado Térmica Renovable;PRE;TERMICA_RENOV_ES;URBASER;ENERGYA VM GENERACIÓN (ACT. COMER. RE);ZONA ESPAÑOLA
CEVD300;GENERACION;RE Mercado Térmica Renovable;PRE;TERMICA_RENOV_ES;NOSTIAN: BABCOK+TECMED;ENERGYA VM GENERACIÓN (ACT. COMER. RE);ZONA ESPAÑOLA
CEVD302;GENERACION;RE Mercado Eólica;PRE;EOLICA_ES;ELECDEY LEZUZA;ENERGYA VM GENERACIÓN (ACT. COMER. RE);ZONA ESPAÑOLA
CEVD308;GENERACION;RE Mercado Eólica;PRE;EOLICA_ES;PE LOMA DE AYALA;ENERGYA VM GENERACIÓN (ACT. COMER. RE);ZONA ESPAÑOLA
CEVD309;GENERACION;RE Mercado Eólica;PRE;EOLICA_ES;PE LOS JARALES;ENERGYA VM GENERACIÓN (ACT. COMER. RE);ZONA ESPAÑOLA
CEVD328;GENERACION;RE Mercado Eólica;PRE;EOLICA_ES;PE SOTILLO;ENERGYA VM GENERACIÓN (ACT. COMER. RE);ZONA ESPAÑOLA
CEVD329;GENERACION;RE Mercado Eólica;PRE;EOLICA_ES;CEVD329;ENERGYA VM GENERACIÓN (ACT. COMER. RE);ZONA ESPAÑOLA
CEVD331;GENERACION;RE Mercado Eólica;PRE;EOLICA_ES;PE ABLITAS;ENERGYA VM GENERACIÓN (ACT. COMER. RE);ZONA ESPAÑOLA
CEVD332;GENERACION;RE Mercado Eólica;PRE;EOLICA_ES;EOL VALDETELLAS;ENERGYA VM GENERACIÓN (ACT. COMER. RE);ZONA ESPAÑOLA
CEVD334;GENERACION;RE Mercado Térmica no Renovab.;PRE;TERMICA_NREN_ES;MEH;ENERGYA VM GENERACIÓN (ACT. COMER. RE);ZONA ESPAÑOLA
CEVD339;GENERACION;RE Mercado Térmica no Renovab.;PRE;TERMICA_NREN_ES;PANTANE MECANISMO AJUSTE;ENERGYA VM GENERACIÓN (ACT. COMER. RE);ZONA ESPAÑOLA
CEVD340;GENERACION;RE Mercado Térmica no Renovab.;PRE;TERMICA_NREN_ES;PODEBO RDL 17_2022;ENERGYA VM GENERACIÓN (ACT. COMER. RE);ZONA ESPAÑOLA
CEVD344;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;FV. PUERTO REAL;ENERGYA VM GENERACIÓN (ACT. COMER. RE);ZONA ESPAÑOLA
CEVD345;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;FV. PRADO DE LUNA1;ENERGYA VM GENERACIÓN (ACT. COMER. RE);ZONA ESPAÑOLA
CEVD346;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;FV. PRADO DE LUNA 2;ENERGYA VM GENERACIÓN (ACT. COMER. RE);ZONA ESPAÑOLA
CEVD347;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;FV. PRADO DE LUNA 3;ENERGYA VM GENERACIÓN (ACT. COMER. RE);ZONA ESPAÑOLA
CEVD348;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;FV. EL CUARTILLEJO;ENERGYA VM GENERACIÓN (ACT. COMER. RE);ZONA ESPAÑOLA
CEVD349;GENERACION;RE Mercado Térmica no Renovab.;PRE;TERMICA_NREN_ES;CUTOLE_MAJ;ENERGYA VM GENERACIÓN (ACT. COMER. RE);ZONA ESPAÑOLA
CEVD352;GENERACION;RE Mercado Eólica;PRE;EOLICA_ES;P.E. CAMPO DE MAGALLON;ENERGYA VM GENERACIÓN (ACT. COMER. RE);ZONA ESPAÑOLA
CEVD353;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;FV. LLANO1;ENERGYA VM GENERACIÓN (ACT. COMER. RE);ZONA ESPAÑOLA
CEVD354;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;FV. LLANO2;ENERGYA VM GENERACIÓN (ACT. COMER. RE);ZONA ESPAÑOLA
CEVD356;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;FV ALAMO;ENERGYA VM GENERACIÓN (ACT. COMER. RE);ZONA ESPAÑOLA
CEVD357;GENERACION;RE Mercado Hidráulica;PRE;HIDRICA_ES;CH. TALAVE;ENERGYA VM GENERACIÓN (ACT. COMER. RE);ZONA ESPAÑOLA
CEVD358;GENERACION;RE Mercado Eólica;PRE;EOLICA_ES;P.E. MULTITECNOLOGÍA ZR;ENERGYA VM GENERACIÓN (ACT. COMER. RE);ZONA ESPAÑOLA
CEVD360;GENERACION;RE Mercado Eólica;PRE;EOLICA_ES;P.E. BECERRIL;ENERGYA VM GENERACIÓN (ACT. COMER. RE);ZONA ESPAÑOLA
CEVD361;GENERACION;RE Mercado Eólica;PRE;EOLICA_ES;P.E. VALDELUGO;ENERGYA VM GENERACIÓN (ACT. COMER. RE);ZONA ESPAÑOLA
CEVD368;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;RENOVALIA SOLAR 2;ENERGYA VM GENERACIÓN (ACT. COMER. RE);ZONA ESPAÑOLA
CEVD369;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;FV. LLANO3;ENERGYA VM GENERACIÓN (ACT. COMER. RE);ZONA ESPAÑOLA
CEVD371;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;FV. NATURENER SOLAR ALANGE;ENERGYA VM GENERACIÓN (ACT. COMER. RE);ZONA ESPAÑOLA
CEVD373;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;FV. CORONIL 1 - ECOIBERIA SOLA;ENERGYA VM GENERACIÓN (ACT. COMER. RE);ZONA ESPAÑOLA
CEVD374;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;FV. REGANTES SANTA MARIA;ENERGYA VM GENERACIÓN (ACT. COMER. RE);ZONA ESPAÑOLA
CEVD375;GENERACION;RE Mercado Eólica;PRE;EOLICA_ES;P.E. CARRERAS;ENERGYA VM GENERACIÓN (ACT. COMER. RE);ZONA ESPAÑOLA
CEVD376;GENERACION;RE Mercado Eólica;PRE;EOLICA_ES;P.E. MANZANAL;ENERGYA VM GENERACIÓN (ACT. COMER. RE);ZONA ESPAÑOLA
CEVD378;GENERACION;RE Mercado Eólica;PRE;EOLICA_ES;P.E. PEÑUCA;ENERGYA VM GENERACIÓN (ACT. COMER. RE);ZONA ESPAÑOLA
CEVD381;GENERACION;RE Mercado Eólica;PRE;EOLICA_ES;P.E. VENTUM;ENERGYA VM GENERACIÓN (ACT. COMER. RE);ZONA ESPAÑOLA
CEVD383;GENERACION;RE Mercado Eólica;PRE;EOLICA_ES;P.E. LOMILLAS;ENERGYA VM GENERACIÓN (ACT. COMER. RE);ZONA ESPAÑOLA
CEVD384;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;FV BELINCHON 1;ENERGYA VM GENERACIÓN (ACT. COMER. RE);ZONA ESPAÑOLA
CEVD385;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;FV BELINCHON 2;ENERGYA VM GENERACIÓN (ACT. COMER. RE);ZONA ESPAÑOLA
CEVD386;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;FV BELINCHON 3;ENERGYA VM GENERACIÓN (ACT. COMER. RE);ZONA ESPAÑOLA
CEVD387;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;FV ORELLANA;ENERGYA VM GENERACIÓN (ACT. COMER. RE);ZONA ESPAÑOLA
